sensor_id,date_time,road_id,volume,avg_speed,source_system,ingest_batch_id,extracted_at_utc,record_hash,date
16,2026-02-06 13:15:39+00:00,R0017,22,66.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9ef21a7ec3bf4715,2026-02-06
152,2026-02-06 13:11:49+00:00,R0017,18,55.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7cd08ae6e01b2478,2026-02-06
154,2026-02-06 12:50:21+00:00,R0017,12,66.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ebd67c8f40d93f77,2026-02-06
195,2026-02-06 03:56:16+00:00,R0017,19,65.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7627ebed25151cd1,2026-02-06
308,2026-02-06 14:55:54+00:00,R0017,15,59.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4a327fa5d669c273,2026-02-06
136,2026-02-06 17:26:29+00:00,R0017,17,64.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5ab07ccf30bd96f3,2026-02-06
155,2026-02-07 21:38:08+00:00,R0017,13,57.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,133523955cf7dcae,2026-02-07
84,2026-02-07 21:00:58+00:00,R0017,20,49.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7d88cba7aab5169c,2026-02-07
259,2026-02-07 14:16:17+00:00,R0017,16,44.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5041092e63864fa2,2026-02-07
183,2026-02-07 05:06:49+00:00,R0017,16,46.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6655f8de42e1e925,2026-02-07
336,2026-02-07 21:50:26+00:00,R0017,13,58.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b0eaac582d07ee87,2026-02-07
13,2026-02-07 23:33:04+00:00,R0017,16,65.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0a0f7e72a012605e,2026-02-07
323,2026-02-07 12:33:22+00:00,R0017,11,48.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,af73690ff537bdc2,2026-02-07
1,2026-02-08 02:32:52+00:00,R0017,13,59.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ad4a9311360dc935,2026-02-08
308,2026-02-08 15:29:08+00:00,R0017,14,60.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cb19f07d6735645e,2026-02-08
226,2026-02-08 15:27:10+00:00,R0017,16,62.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,90eb96f4dd329f93,2026-02-08
3,2026-02-08 16:11:49+00:00,R0017,20,64.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b1655b41c41adcf0,2026-02-08
155,2026-02-08 09:57:12+00:00,R0017,13,68.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,872e81b8dea0e5a5,2026-02-08
127,2026-02-08 23:06:40+00:00,R0017,14,63.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c0c1a52a7364b745,2026-02-08
49,2026-02-08 17:49:49+00:00,R0017,22,72.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c82cba90b5563074,2026-02-08
57,2026-02-09 18:08:21+00:00,R0017,16,64.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,56c7d1c57a59f3f4,2026-02-09
92,2026-02-09 21:31:30+00:00,R0017,19,65.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fbffdce7043a055f,2026-02-09
15,2026-02-09 18:19:30+00:00,R0017,14,56.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,73d01a2bea61d659,2026-02-09
300,2026-02-09 10:44:11+00:00,R0017,13,66.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,207b1eaae0fbd5c9,2026-02-09
294,2026-02-09 17:33:42+00:00,R0017,14,67.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ec7b705428a6c314,2026-02-09
288,2026-02-09 09:23:41+00:00,R0017,17,66.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4af331ee31f2bd1d,2026-02-09
15,2026-02-09 12:54:42+00:00,R0017,17,68.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fbe3f99d46847ac7,2026-02-09
262,2026-02-10 16:33:33+00:00,R0017,13,48.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,39c1aa0dd9f826e3,2026-02-10
109,2026-02-10 17:44:10+00:00,R0017,13,52.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2ad1e0b1acd68c58,2026-02-10
214,2026-02-10 10:51:24+00:00,R0017,15,40.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3144b838a1cb0903,2026-02-10
282,2026-02-10 10:05:53+00:00,R0017,17,63.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b26e76bd622d80c6,2026-02-10
161,2026-02-10 08:51:37+00:00,R0017,27,47.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cef122176ca2b3e6,2026-02-10
226,2026-02-10 18:52:25+00:00,R0017,12,72.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,bc128abbaab2292e,2026-02-10
119,2026-02-10 10:04:29+00:00,R0017,18,60.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,997f5281370ed431,2026-02-10
55,2026-02-11 17:23:02+00:00,R0017,14,52.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,de12654d52007ac4,2026-02-11
288,2026-02-11 18:04:08+00:00,R0017,23,59.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1b3fb06794e2fb2d,2026-02-11
179,2026-02-11 17:33:51+00:00,R0017,23,32.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9ceb06d939ce6365,2026-02-11
104,2026-02-11 00:50:33+00:00,R0017,12,38.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ed1d96cecf59374a,2026-02-11
165,2026-02-11 13:14:08+00:00,R0017,14,48.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f617d30b5a00d96f,2026-02-11
66,2026-02-12 10:00:18+00:00,R0017,18,41.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ce33863d7a166462,2026-02-12
329,2026-02-12 15:30:18+00:00,R0017,16,53.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2ddf56a86000676d,2026-02-12
241,2026-02-12 13:55:43+00:00,R0017,12,50.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c4d11fc53cc4efb0,2026-02-12
134,2026-02-12 14:24:06+00:00,R0017,14,48.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6e11869c1192535f,2026-02-12
277,2026-02-12 13:42:58+00:00,R0017,18,56.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0ed474822dd43059,2026-02-12
212,2026-02-12 09:38:51+00:00,R0017,17,57.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,714fdc60b67cff5e,2026-02-12
304,2026-02-13 13:23:48+00:00,R0017,19,51.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a381f96e69721d7c,2026-02-13
15,2026-02-13 15:24:04+00:00,R0017,15,55.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c858d182f795d36a,2026-02-13
286,2026-02-13 10:17:33+00:00,R0017,22,60.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5f87698570139972,2026-02-13
147,2026-02-13 18:48:12+00:00,R0017,11,50.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b6681e0d452999c0,2026-02-13
312,2026-02-13 20:58:52+00:00,R0017,12,60.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,704426b768586a6a,2026-02-13
151,2026-02-13 15:32:50+00:00,R0017,16,52.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6c4cabbac5231616,2026-02-13
298,2026-02-13 08:32:59+00:00,R0017,15,49.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,dc3bd43ae53042db,2026-02-13
159,2026-02-13 11:53:33+00:00,R0017,13,59.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b56ca76d26852428,2026-02-13
178,2026-02-14 03:55:44+00:00,R0017,18,74.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,367a65ed382e9644,2026-02-14
123,2026-02-14 17:33:31+00:00,R0017,16,56.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e4a915177873b26f,2026-02-14
96,2026-02-14 16:21:59+00:00,R0017,15,62.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,00c496614b6a6f18,2026-02-14
130,2026-02-14 09:37:14+00:00,R0017,12,55.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,638e2bbf570b87fa,2026-02-14
56,2026-02-14 08:20:13+00:00,R0017,17,69.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2d08752703b6b859,2026-02-14
143,2026-02-15 13:42:32+00:00,R0017,22,82.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,98c21d1f485b5a1d,2026-02-15
307,2026-02-15 12:13:52+00:00,R0017,12,61.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,65d61d98a348810a,2026-02-15
47,2026-02-15 19:26:46+00:00,R0017,20,57.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,65444c55fe469eb2,2026-02-15
228,2026-02-15 15:55:37+00:00,R0017,12,87.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e0a9f92cf63b2b48,2026-02-15
204,2026-02-15 12:22:50+00:00,R0017,17,75.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9c5c23c1501d81ff,2026-02-15
131,2026-02-16 07:17:18+00:00,R0017,13,66.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d1a0022bd6b39f26,2026-02-16
310,2026-02-16 08:27:35+00:00,R0017,19,53.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,63605f2f687a1411,2026-02-16
178,2026-02-16 19:12:31+00:00,R0017,15,68.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f7ea8928e68dd430,2026-02-16
188,2026-02-16 10:12:29+00:00,R0017,9,56.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cfb23305fd7729c5,2026-02-16
247,2026-02-16 14:19:01+00:00,R0017,21,71.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,bfaeb215490a4219,2026-02-16
2,2026-02-16 16:39:12+00:00,R0017,19,57.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5af1eb068831db41,2026-02-16
274,2026-02-17 07:16:04+00:00,R0017,18,62.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,53224904b674c6b9,2026-02-17
133,2026-02-17 08:17:30+00:00,R0017,16,66.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b187a749bcfca609,2026-02-17
254,2026-02-17 20:40:42+00:00,R0017,13,62.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b04d2761641d7fb5,2026-02-17
85,2026-02-17 18:33:07+00:00,R0017,23,61.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1528bf2006ba01d0,2026-02-17
263,2026-02-17 22:46:42+00:00,R0017,25,65.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,61ae56873b7554ea,2026-02-17
325,2026-02-17 14:17:28+00:00,R0017,7,62.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ba2059bc2bb0ff9,2026-02-17
79,2026-02-18 04:54:52+00:00,R0017,10,66.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c53f0e5bb0688d34,2026-02-18
26,2026-02-18 05:37:28+00:00,R0017,14,75.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,efde3ab5d2e05a9c,2026-02-18
178,2026-02-18 15:52:42+00:00,R0017,17,72.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4293f936416f7b25,2026-02-18
299,2026-02-18 19:28:01+00:00,R0017,12,69.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f1200483f573b584,2026-02-18
196,2026-02-18 14:16:25+00:00,R0017,19,65.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fe61a030083652af,2026-02-18
156,2026-02-18 19:09:10+00:00,R0017,29,76.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a44a244bdff6a4b8,2026-02-18
56,2026-02-19 12:24:13+00:00,R0017,15,67.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4e2877631717a939,2026-02-19
117,2026-02-19 14:25:28+00:00,R0017,16,72.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fce5489f9ac6a767,2026-02-19
4,2026-02-19 14:22:04+00:00,R0017,18,70.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b24f0c1ee6ff2cbc,2026-02-19
285,2026-02-19 19:21:16+00:00,R0017,13,69.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,38f3cc84d83b042d,2026-02-19
298,2026-02-19 18:24:02+00:00,R0017,16,70.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,38efe3a51e34f4ff,2026-02-19
3,2026-02-19 11:17:09+00:00,R0017,18,60.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0e0bc97934b31c3,2026-02-19
211,2026-02-20 20:14:29+00:00,R0017,16,55.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5ac83cd8f9c66ed0,2026-02-20
116,2026-02-20 16:41:33+00:00,R0017,20,68.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,18537e39db9d46ce,2026-02-20
245,2026-02-20 08:34:07+00:00,R0017,14,53.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f00a7c3b53750a42,2026-02-20
209,2026-02-20 03:31:40+00:00,R0017,16,55.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3f6dc6e2032bfbf3,2026-02-20
112,2026-02-20 16:56:58+00:00,R0017,19,61.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,167140bc03b4b63a,2026-02-20
24,2026-02-21 21:41:08+00:00,R0017,13,63.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b79a7a25da352ff5,2026-02-21
270,2026-02-21 10:28:39+00:00,R0017,16,57.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8c5fb91b017aa8cf,2026-02-21
236,2026-02-21 14:15:13+00:00,R0017,13,53.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4adb60bd4726b22c,2026-02-21
160,2026-02-21 18:08:13+00:00,R0017,22,70.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fb7127242e327b31,2026-02-21
331,2026-02-21 18:47:49+00:00,R0017,17,41.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fb1fd1f8b630fa78,2026-02-21
229,2026-02-21 09:18:04+00:00,R0017,18,77.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8fab0ba28b0f0cfa,2026-02-21
283,2026-02-22 13:47:50+00:00,R0017,22,63.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3d3a9aa103390d0e,2026-02-22
62,2026-02-22 16:39:08+00:00,R0017,18,66.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ebc555d025ce2102,2026-02-22
208,2026-02-22 13:13:22+00:00,R0017,17,72.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a207ebf3453217c7,2026-02-22
171,2026-02-22 06:55:12+00:00,R0017,19,65.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,13c0a54b16e16e10,2026-02-22
250,2026-02-22 07:37:59+00:00,R0017,13,58.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5d4355860feb9cbd,2026-02-22
291,2026-02-22 18:44:17+00:00,R0017,15,63.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,deb3dbf519ea7ac0,2026-02-22
121,2026-02-22 16:30:01+00:00,R0017,10,65.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,39a2942197d18430,2026-02-22
9,2026-02-23 07:12:57+00:00,R0017,15,74.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1acb34dcc2f55451,2026-02-23
28,2026-02-23 13:02:17+00:00,R0017,15,51.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e9f44cb614264061,2026-02-23
157,2026-02-23 08:03:57+00:00,R0017,17,68.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1e3961be88d41397,2026-02-23
332,2026-02-23 07:32:51+00:00,R0017,14,60.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9a582d01df79645a,2026-02-23
263,2026-02-23 07:12:56+00:00,R0017,20,59.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0b40f17ffce70e60,2026-02-23
136,2026-02-23 11:44:22+00:00,R0017,21,71.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,32935d58abc628a1,2026-02-23
101,2026-02-23 19:42:48+00:00,R0017,17,64.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b649aca920e86770,2026-02-23
119,2026-02-24 20:55:17+00:00,R0017,13,69.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,515302c09fa23c62,2026-02-24
309,2026-02-24 12:13:47+00:00,R0017,15,75.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9fb3941c2c413f88,2026-02-24
89,2026-02-24 22:07:53+00:00,R0017,20,47.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c30516e746758c73,2026-02-24
87,2026-02-24 08:11:12+00:00,R0017,17,78.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e9dd57b170d9c1c0,2026-02-24
130,2026-02-24 08:23:59+00:00,R0017,21,55.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8cec5dc3b697ac5a,2026-02-24
209,2026-02-24 11:12:10+00:00,R0017,14,63.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ee104ed3bb021937,2026-02-24
71,2026-02-25 00:35:45+00:00,R0017,11,66.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a114a6467b20ee86,2026-02-25
233,2026-02-25 16:01:50+00:00,R0017,18,61.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b129023e243290a4,2026-02-25
86,2026-02-25 18:50:35+00:00,R0017,13,59.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9ade338ef6b2c2da,2026-02-25
17,2026-02-25 19:35:03+00:00,R0017,20,59.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b0a1657a55ff3ecf,2026-02-25
194,2026-02-25 17:00:20+00:00,R0017,20,61.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d498dadd28722e21,2026-02-25
280,2026-02-25 19:52:13+00:00,R0017,20,66.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f14b2fc966968b27,2026-02-25
206,2026-02-25 08:49:29+00:00,R0017,14,56.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e293ac5e9c52b608,2026-02-25
147,2026-02-26 07:52:01+00:00,R0017,14,51.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fada8af36d20a56b,2026-02-26
149,2026-02-26 18:41:02+00:00,R0017,15,66.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,69081510efac9505,2026-02-26
174,2026-02-26 13:45:58+00:00,R0017,16,67.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,46c0022949da8480,2026-02-26
79,2026-02-26 18:03:25+00:00,R0017,21,59.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7335c0e56e589b48,2026-02-26
32,2026-02-26 19:48:20+00:00,R0017,22,61.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5bbeb981a3605794,2026-02-26
97,2026-02-26 10:06:10+00:00,R0017,9,49.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,53cf476d7f3e19fe,2026-02-26
238,2026-02-27 23:08:42+00:00,R0017,17,68.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e6bd0304b3061e87,2026-02-27
193,2026-02-27 12:07:43+00:00,R0017,14,75.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ac8d044ae98dd2d6,2026-02-27
12,2026-02-27 06:00:35+00:00,R0017,16,66.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d3c972dbe73d8fc3,2026-02-27
278,2026-02-27 20:28:29+00:00,R0017,19,71.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9a1df8c3e9b57db1,2026-02-27
262,2026-02-27 12:27:48+00:00,R0017,21,76.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ce4765a989e0cd65,2026-02-27
31,2026-02-27 06:20:23+00:00,R0017,17,60.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5c0486bbe2e3c042,2026-02-27
249,2026-02-28 16:10:11+00:00,R0017,21,71.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e28f4f07a29249e2,2026-02-28
113,2026-02-28 10:44:10+00:00,R0017,19,68.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c530a4f60e939427,2026-02-28
310,2026-02-28 14:27:58+00:00,R0017,16,61.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,173697b405d5440f,2026-02-28
76,2026-02-28 18:28:02+00:00,R0017,14,71.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ac5bb59c327c08ab,2026-02-28
264,2026-02-28 06:16:42+00:00,R0017,15,77.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,622d7ace0dd38573,2026-02-28
223,2026-03-01 18:33:41+00:00,R0017,14,70.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d4ecec7eaac3adeb,2026-03-01
220,2026-03-01 21:53:05+00:00,R0017,16,58.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7182ee70e0c58a66,2026-03-01
245,2026-03-01 13:18:53+00:00,R0017,16,73.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,54fa3be16a50e2e8,2026-03-01
278,2026-03-01 14:15:59+00:00,R0017,14,74.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ca2cad6d0b799f35,2026-03-01
216,2026-03-01 18:56:41+00:00,R0017,19,74.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0cc75d8e8782e392,2026-03-01
30,2026-03-01 18:28:19+00:00,R0017,12,78.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9c92f2372438a0dc,2026-03-01
224,2026-03-01 21:24:15+00:00,R0017,14,57.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ac09caff42ba63bd,2026-03-01
264,2026-03-02 09:36:31+00:00,R0017,15,61.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9e109c765abbef59,2026-03-02
212,2026-03-02 16:47:49+00:00,R0017,15,44.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,262568308faa6718,2026-03-02
270,2026-03-02 08:19:17+00:00,R0017,21,63.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,812f9d255b1c4ab5,2026-03-02
167,2026-03-02 17:08:13+00:00,R0017,13,56.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9d558fde5da0bf73,2026-03-02
202,2026-03-02 16:29:27+00:00,R0017,17,65.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1c05c7a526295708,2026-03-02
66,2026-03-02 18:04:51+00:00,R0017,14,55.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1df04046e25e6734,2026-03-02
217,2026-03-02 08:41:17+00:00,R0017,15,55.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,32dbd2e7b76ae91b,2026-03-02
66,2026-03-03 19:51:52+00:00,R0017,15,71.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5b4467cbe262cbf0,2026-03-03
225,2026-03-03 22:15:33+00:00,R0017,17,38.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c2d9d704d690bbe5,2026-03-03
148,2026-03-03 09:34:25+00:00,R0017,12,56.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,306e7dc48b695350,2026-03-03
329,2026-03-03 13:10:34+00:00,R0017,11,45.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fcd285fa8ffa93d5,2026-03-03
294,2026-03-03 22:37:28+00:00,R0017,20,53.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5fe32798ac673fb2,2026-03-03
313,2026-03-03 07:04:39+00:00,R0017,16,17.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f84c4d5adbf1f007,2026-03-03
56,2026-03-04 08:04:31+00:00,R0017,9,60.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c21d8a4388bd4cdd,2026-03-04
336,2026-03-04 13:34:52+00:00,R0017,19,56.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a3beade6f46ddee1,2026-03-04
332,2026-03-04 06:11:22+00:00,R0017,20,73.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,828e3450e13bf893,2026-03-04
1,2026-03-04 07:21:50+00:00,R0017,15,75.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,516bb1c1a20315f9,2026-03-04
325,2026-03-04 23:43:01+00:00,R0017,22,75.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ef783d379103ecd,2026-03-04
336,2026-03-04 13:59:25+00:00,R0017,11,67.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,dfb5b238829c16f3,2026-03-04
83,2026-02-03 07:52:00+00:00,R0018,19,83.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ea69001a12dc12c3,2026-02-03
207,2026-02-03 14:05:02+00:00,R0018,18,83.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,48c583668e2afa3e,2026-02-03
