violation_id,date_time,road_id,violation_type,fine_amount,driver_age_band,source_system,ingest_batch_id,extracted_at_utc,record_hash,date
V0001300,2026-02-05 18:59:30+00:00,R0013,PhoneUse,221,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a69d57e5bf2fbf51,2026-02-05
V0001301,2026-02-09 10:38:57+00:00,R0018,PhoneUse,363,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e8d67a5fbd416e5a,2026-02-09
V0001302,2026-02-26 18:54:41+00:00,R0002,Speeding,344,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,691e8a0ddf3dc395,2026-02-26
V0001303,2026-02-14 18:00:22+00:00,R0010,Seatbelt,252,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e706232f66cbd883,2026-02-14
V0001304,2026-02-23 12:09:18+00:00,R0002,PhoneUse,387,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e3a82bf506b66f88,2026-02-23
V0001305,2026-02-28 22:18:39+00:00,R0006,Speeding,824,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3db618750c38bc09,2026-02-28
V0001306,2026-02-21 21:55:56+00:00,R0021,UnsafeLaneChange,409,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8ff307d7820733ca,2026-02-21
V0001307,2026-02-04 17:26:29+00:00,R0009,PhoneUse,229,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1389d362c7808c45,2026-02-04
V0001308,2026-02-13 21:34:23+00:00,R0007,PhoneUse,375,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,322285bd2c9199d1,2026-02-13
V0001309,2026-02-27 06:33:18+00:00,R0005,PhoneUse,367,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bd0254578fae4106,2026-02-27
V0001310,2026-02-05 15:22:40+00:00,R0015,UnsafeLaneChange,408,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6934f614f2d15762,2026-02-05
V0001311,2026-03-01 20:57:34+00:00,R0017,Speeding,579,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7fcd482dbbb0aa31,2026-03-01
V0001312,2026-02-15 06:03:38+00:00,R0007,PhoneUse,289,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4c1c6a7ca9d30de3,2026-02-15
V0001313,2026-02-04 16:11:29+00:00,R0011,Speeding,611,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b83f94ec96ad9001,2026-02-04
V0001314,2026-02-25 07:32:20+00:00,R0004,Speeding,600,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,203d7862f78e4a16,2026-02-25
V0001315,2026-02-10 17:33:34+00:00,R0023,UnsafeLaneChange,558,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c999128b36595f06,2026-02-10
V0001316,2026-02-20 18:23:54+00:00,R0010,PhoneUse,310,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3f1eea4c45422e9d,2026-02-20
V0001317,2026-02-07 11:53:28+00:00,R0007,UnsafeLaneChange,587,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2ce9183c0e30f95e,2026-02-07
V0001318,2026-02-16 17:29:15+00:00,R0020,Speeding,617,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,39e874ff793bf33c,2026-02-16
V0001319,2026-02-21 23:01:30+00:00,R0010,Speeding,451,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ed03e2662fc640ce,2026-02-21
V0001320,2026-02-07 21:41:35+00:00,R0004,Seatbelt,242,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a832151b24f7335d,2026-02-07
V0001321,2026-02-21 10:31:28+00:00,R0010,Speeding,656,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f32b18c545e41790,2026-02-21
V0001322,2026-02-15 16:11:09+00:00,R0006,PhoneUse,370,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,959dd01b4b0a34b5,2026-02-15
V0001323,2026-02-09 20:42:58+00:00,R0015,Seatbelt,262,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7d68bf1fd09e2c90,2026-02-09
V0001324,2026-02-18 09:19:57+00:00,R0021,Speeding,803,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3be032383610a7c5,2026-02-18
V0001325,2026-02-14 12:33:17+00:00,R0006,Speeding,654,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,47a4c4fa17e2b76b,2026-02-14
V0001326,2026-02-12 17:27:39+00:00,R0004,RedLight,702,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3b9baef22b3438d7,2026-02-12
V0001327,2026-02-26 20:36:16+00:00,R0007,Seatbelt,136,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,84e06013a622f499,2026-02-26
V0001328,2026-02-03 20:57:54+00:00,R0023,PhoneUse,430,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,34e02a2f1385fe0f,2026-02-03
V0001329,2026-02-06 09:50:58+00:00,R0012,PhoneUse,390,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5fc3b33f560ea821,2026-02-06
V0001330,2026-03-02 16:14:23+00:00,R0021,UnsafeLaneChange,532,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6409b81aa596d82c,2026-03-02
V0001331,2026-02-24 20:53:12+00:00,R0015,Speeding,439,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bf7c87bb5630e1b1,2026-02-24
V0001332,2026-02-25 11:13:43+00:00,R0014,PhoneUse,408,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,57dcc182ceb2fac4,2026-02-25
V0001333,2026-03-04 19:13:10+00:00,R0003,PhoneUse,300,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,66104567d2102a90,2026-03-04
V0001334,2026-03-04 19:17:13+00:00,R0020,Speeding,521,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,fd04c76c4527b86b,2026-03-04
V0001335,2026-02-27 15:20:00+00:00,R0016,Speeding,703,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0c481127f2562d8c,2026-02-27
V0001336,2026-02-23 22:10:09+00:00,R0002,RedLight,564,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ee4c183e7e480d33,2026-02-23
V0001337,2026-02-25 04:48:31+00:00,R0008,Speeding,678,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7741f81936c5ab64,2026-02-25
V0001338,2026-02-15 02:10:10+00:00,R0008,Seatbelt,136,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7a9595e5bdc9435a,2026-02-15
V0001339,2026-02-21 08:13:41+00:00,R0004,Speeding,315,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b91f062f3287cce3,2026-02-21
V0001340,2026-02-04 15:10:34+00:00,R0007,Seatbelt,139,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a4e61a9c579371b3,2026-02-04
V0001341,2026-03-02 20:22:37+00:00,R0020,Seatbelt,236,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,878c3bc29485a750,2026-03-02
V0001342,2026-02-14 15:59:01+00:00,R0004,Speeding,635,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,217b352f6f49d153,2026-02-14
V0001343,2026-02-27 17:51:49+00:00,R0007,PhoneUse,238,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,83549c0ea0adec15,2026-02-27
V0001344,2026-02-11 11:10:30+00:00,R0017,Speeding,679,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,55afb29c1649cbd8,2026-02-11
V0001345,2026-02-09 20:28:09+00:00,R0015,Speeding,707,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1ba40b626be9e60c,2026-02-09
V0001346,2026-02-24 18:06:53+00:00,R0015,Seatbelt,218,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5a2b17d5894c62e7,2026-02-24
V0001347,2026-02-21 15:48:47+00:00,R0008,Speeding,549,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,26abd9517ffaacac,2026-02-21
V0001348,2026-02-15 12:59:43+00:00,R0007,PhoneUse,316,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,01497e1ed6882478,2026-02-15
V0001349,2026-03-02 14:01:57+00:00,R0017,PhoneUse,324,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1b10dae993910e16,2026-03-02
V0001350,2026-02-08 13:33:08+00:00,R0004,Speeding,563,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ca393f171952516a,2026-02-08
V0001351,2026-02-28 13:56:35+00:00,R0023,UnsafeLaneChange,530,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7083ceadf8efb86f,2026-02-28
V0001352,2026-02-17 14:44:40+00:00,R0016,RedLight,1184,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0088483d418abfde,2026-02-17
V0001353,2026-02-20 17:13:25+00:00,R0005,PhoneUse,326,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,46181a3e5058166d,2026-02-20
V0001354,2026-02-27 22:27:34+00:00,R0021,Seatbelt,228,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cfdd4bcbf54a1576,2026-02-27
V0001355,2026-02-14 12:53:45+00:00,R0015,Speeding,541,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1e05c49507d61e8c,2026-02-14
V0001356,2026-02-28 22:56:44+00:00,R0000,Speeding,523,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,48680cf228d4ffdc,2026-02-28
V0001357,2026-02-17 23:49:17+00:00,R0016,PhoneUse,403,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d33ec43399179fa8,2026-02-17
V0001358,2026-02-11 13:08:18+00:00,R0003,Speeding,609,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9389b7b6ab0d1965,2026-02-11
V0001359,2026-02-06 23:18:23+00:00,R0011,Speeding,610,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a5d047b70c10f47c,2026-02-06
V0001360,2026-02-15 11:10:09+00:00,R0015,Speeding,720,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3a14eed7778aa6fe,2026-02-15
V0001361,2026-02-10 12:01:29+00:00,R0015,Speeding,470,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5e027080b7493261,2026-02-10
V0001362,2026-02-15 19:59:26+00:00,R0004,Speeding,404,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a157639248e654a2,2026-02-15
V0001363,2026-02-24 08:12:06+00:00,R0014,RedLight,1111,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f34fb907be4ef4e9,2026-02-24
V0001364,2026-02-03 14:22:57+00:00,R0010,Speeding,577,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b869c745f1b59d01,2026-02-03
V0001365,2026-02-23 04:00:06+00:00,R0006,Speeding,685,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,fa5082a960c008b4,2026-02-23
V0001366,2026-02-26 15:29:19+00:00,R0007,Speeding,520,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c8e52888b86078fb,2026-02-26
V0001367,2026-02-22 23:17:33+00:00,R0011,PhoneUse,277,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dca986063dcf3dca,2026-02-22
V0001368,2026-02-27 19:46:44+00:00,R0010,Speeding,622,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3c0eff46b52d724b,2026-02-27
V0001369,2026-02-05 16:44:14+00:00,R0023,Speeding,651,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a88e264a274eef3b,2026-02-05
V0001370,2026-03-02 18:18:09+00:00,R0000,Speeding,905,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,96d2ea7b1391fce1,2026-03-02
V0001371,2026-02-24 21:30:30+00:00,R0021,Speeding,584,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a814adc94f342ad4,2026-02-24
V0001372,2026-02-14 01:07:11+00:00,R0021,Speeding,663,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1d3c8b1123384bc7,2026-02-14
V0001373,2026-02-25 06:22:20+00:00,R0015,PhoneUse,326,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a4dda417451730b3,2026-02-25
V0001374,2026-02-18 16:10:07+00:00,R0014,Speeding,663,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,521d482d5238146e,2026-02-18
V0001375,2026-02-18 15:44:46+00:00,R0015,Speeding,585,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,607d7f3d090ed545,2026-02-18
V0001376,2026-02-14 16:07:39+00:00,R0008,Speeding,745,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,360f7b6dd8c52d07,2026-02-14
V0001377,2026-03-04 19:35:07+00:00,R0018,Speeding,493,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,db0318b638cc4caf,2026-03-04
V0001378,2026-02-21 20:08:24+00:00,R0013,UnsafeLaneChange,355,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cbace387a92d378b,2026-02-21
V0001379,2026-02-18 13:41:13+00:00,R0001,Speeding,711,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,628c85ecd6bdb589,2026-02-18
V0001380,2026-02-06 21:31:30+00:00,R0013,Seatbelt,201,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cdbee972f51063f7,2026-02-06
V0001381,2026-02-27 16:17:48+00:00,R0009,Speeding,426,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,929efd0b44803865,2026-02-27
V0001382,2026-02-12 12:55:04+00:00,R0019,Speeding,637,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e36c4047a47e53d7,2026-02-12
V0001383,2026-02-17 23:38:42+00:00,R0014,UnsafeLaneChange,410,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,707e67df53a93bea,2026-02-17
V0001384,2026-02-03 15:25:34+00:00,R0001,PhoneUse,314,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1faf67444bd1a97c,2026-02-03
V0001385,2026-02-26 17:38:21+00:00,R0012,PhoneUse,310,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2092c7358301888f,2026-02-26
V0001386,2026-02-13 08:37:59+00:00,R0019,Seatbelt,234,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b899c812807afc5b,2026-02-13
V0001387,2026-02-28 23:24:24+00:00,R0017,Seatbelt,177,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b4f09de724e3da9a,2026-02-28
V0001388,2026-02-18 16:16:37+00:00,R0021,UnsafeLaneChange,438,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0c7df01fc8f013c,2026-02-18
V0001389,2026-02-07 13:18:12+00:00,R0020,Speeding,455,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8905d84253cf9679,2026-02-07
V0001390,2026-02-23 20:47:58+00:00,R0023,UnsafeLaneChange,571,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b32c1111714ddbdf,2026-02-23
V0001391,2026-02-11 21:36:37+00:00,R0009,PhoneUse,376,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9ecd5e6df011632e,2026-02-11
V0001392,2026-02-12 02:37:25+00:00,R0022,RedLight,607,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,59dc2b0310f7ae47,2026-02-12
V0001393,2026-02-28 10:11:02+00:00,R0015,UnsafeLaneChange,569,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a0e58cde849935a8,2026-02-28
V0001394,2026-02-04 09:04:49+00:00,R0000,PhoneUse,335,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bed4ce982c00ffed,2026-02-04
V0001395,2026-02-21 08:26:37+00:00,R0017,Speeding,769,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ae2ef4e290e2845a,2026-02-21
V0001396,2026-02-20 08:56:17+00:00,R0014,Speeding,592,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,447ec0994576c749,2026-02-20
V0001397,2026-02-19 17:55:48+00:00,R0008,Speeding,613,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5f012686eb2e1f0a,2026-02-19
V0001398,2026-02-14 08:47:59+00:00,R0008,Speeding,688,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a0a098ff3223cf4e,2026-02-14
V0001399,2026-02-07 08:13:40+00:00,R0012,PhoneUse,312,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a6081878d7f1fb60,2026-02-07
V0001400,2026-02-19 17:06:48+00:00,R0007,RedLight,621,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f8f51916a12f37ad,2026-02-19
V0001401,2026-02-13 08:34:40+00:00,R0009,Speeding,541,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f7c582fda2fdc970,2026-02-13
V0001402,2026-02-10 19:30:03+00:00,R0020,Seatbelt,214,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5e101e795b3a4f3c,2026-02-10
V0001403,2026-02-06 20:36:58+00:00,R0003,Seatbelt,263,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b0a30b828fa17af0,2026-02-06
V0001404,2026-02-14 11:30:30+00:00,R0011,Speeding,630,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7b790131b7b9e086,2026-02-14
V0001405,2026-02-17 07:31:50+00:00,R0016,UnsafeLaneChange,574,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9dceb6c49d440911,2026-02-17
V0001406,2026-02-09 07:54:32+00:00,R0002,Speeding,504,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ab727ad3eeca14c2,2026-02-09
V0001407,2026-02-17 09:11:48+00:00,R0006,Speeding,489,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ed4a2e70f321491e,2026-02-17
V0001408,2026-02-12 11:20:27+00:00,R0003,PhoneUse,321,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cccda69fc31b9b01,2026-02-12
V0001409,2026-02-11 20:53:38+00:00,R0019,Speeding,621,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bade7f8b3da24118,2026-02-11
V0001410,2026-02-05 19:38:17+00:00,R0017,Seatbelt,250,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,116f18d2665f772a,2026-02-05
V0001411,2026-02-15 19:31:39+00:00,R0013,Speeding,564,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,681bba49eda0dda5,2026-02-15
V0001412,2026-02-11 06:41:41+00:00,R0015,Speeding,930,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,da90d263760e99cc,2026-02-11
V0001413,2026-02-22 01:36:19+00:00,R0009,Speeding,600,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7b6a6b8362d9303c,2026-02-22
V0001414,2026-02-10 17:49:58+00:00,R0007,Seatbelt,277,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a7ff61ba7029e3c0,2026-02-10
V0001415,2026-02-28 17:04:09+00:00,R0022,Speeding,355,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,99801e2f3ad09615,2026-02-28
V0001416,2026-03-01 06:57:43+00:00,R0007,PhoneUse,347,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5e29201cefabf821,2026-03-01
V0001417,2026-02-28 17:22:15+00:00,R0021,PhoneUse,391,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9a5b434b41a03cb2,2026-02-28
V0001418,2026-02-10 07:49:22+00:00,R0008,Seatbelt,130,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c65d82f8ae28bcf3,2026-02-10
V0001419,2026-02-03 06:29:54+00:00,R0019,PhoneUse,328,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3c88f6ec308d5112,2026-02-03
V0001420,2026-02-27 15:22:24+00:00,R0007,PhoneUse,346,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7742fff70900039b,2026-02-27
V0001421,2026-02-07 07:45:22+00:00,R0020,Seatbelt,265,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5314d282d4a8b85d,2026-02-07
V0001422,2026-02-07 07:51:43+00:00,R0011,PhoneUse,328,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4c6987a6b9473103,2026-02-07
V0001423,2026-02-20 18:00:21+00:00,R0002,PhoneUse,233,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e5764d5e6631714a,2026-02-20
V0001424,2026-02-10 18:10:16+00:00,R0013,RedLight,904,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,de3351c2b6be2ba7,2026-02-10
V0001425,2026-02-09 07:02:26+00:00,R0003,Speeding,637,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,87ea361e7ed4a3c0,2026-02-09
V0001426,2026-03-04 17:03:07+00:00,R0003,Seatbelt,253,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8ec76a6374e2cef2,2026-03-04
V0001427,2026-02-05 13:41:54+00:00,R0007,UnsafeLaneChange,550,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,330391f425c48524,2026-02-05
V0001428,2026-03-03 11:00:13+00:00,R0014,RedLight,784,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2bdf9df56a21fc8e,2026-03-03
V0001429,2026-03-03 12:51:45+00:00,R0017,RedLight,953,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c3f17ae908f35f07,2026-03-03
V0001430,2026-02-22 13:26:47+00:00,R0004,UnsafeLaneChange,334,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cce26930d0a7ce4c,2026-02-22
V0001431,2026-02-05 16:23:39+00:00,R0023,Seatbelt,210,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,deb9b74fe48caa73,2026-02-05
V0001432,2026-02-23 07:21:55+00:00,R0000,RedLight,1156,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8d7bec7e44d1cf34,2026-02-23
V0001433,2026-02-27 11:48:20+00:00,R0012,Speeding,553,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9f8b1ecb237f760e,2026-02-27
V0001434,2026-02-22 02:17:55+00:00,R0001,Speeding,623,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f6c26befe450b8e6,2026-02-22
V0001435,2026-02-09 11:58:36+00:00,R0012,Speeding,563,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,71118735b1f9a3ae,2026-02-09
V0001436,2026-02-23 05:23:14+00:00,R0000,Seatbelt,211,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c4f7411705bc658c,2026-02-23
V0001437,2026-02-25 08:21:51+00:00,R0009,UnsafeLaneChange,431,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6073d11332959e29,2026-02-25
V0001438,2026-02-22 23:59:12+00:00,R0010,RedLight,1106,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2444e234e4c25898,2026-02-22
V0001439,2026-02-03 09:54:12+00:00,R0000,Speeding,440,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,fa46c7ea1abcd578,2026-02-03
V0001440,2026-02-22 18:48:36+00:00,R0010,Speeding,595,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,62f1daa1473bf069,2026-02-22
V0001441,2026-03-01 16:31:06+00:00,R0015,Speeding,616,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b1ebbadbb2df00e8,2026-03-01
V0001442,2026-02-15 10:41:33+00:00,R0001,RedLight,1168,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1972e8c198af1d76,2026-02-15
V0001443,2026-02-04 17:23:49+00:00,R0015,Speeding,544,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ed9d253890b1b9b,2026-02-04
V0001444,2026-02-14 06:56:53+00:00,R0015,Seatbelt,261,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9b92be97f79a212f,2026-02-14
V0001445,2026-02-24 22:58:26+00:00,R0018,Speeding,578,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6cfeacb24f9b0ab4,2026-02-24
V0001446,2026-02-04 19:22:33+00:00,R0010,RedLight,1380,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,49d4e5706dcc0f9b,2026-02-04
V0001447,2026-03-04 19:10:00+00:00,R0004,Seatbelt,242,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,715b335537f2e0e9,2026-03-04
V0001448,2026-03-01 11:48:33+00:00,R0007,Seatbelt,211,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3b6f12fcd963c0f6,2026-03-01
V0001449,2026-02-05 10:30:13+00:00,R0010,RedLight,1149,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,47f34e63eae4c7b4,2026-02-05
V0001450,2026-02-15 06:40:57+00:00,R0014,Speeding,568,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,93a820ef49437fd7,2026-02-15
V0001451,2026-03-03 02:10:47+00:00,R0019,Seatbelt,245,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,99621e5cf4506f00,2026-03-03
V0001452,2026-02-24 16:56:35+00:00,R0011,Speeding,495,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c6c1bde7b0b5ef28,2026-02-24
V0001453,2026-02-20 08:17:41+00:00,R0017,PhoneUse,405,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6cf4bce1920d17e2,2026-02-20
V0001454,2026-02-07 16:11:24+00:00,R0004,Speeding,467,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6bf2e525df41d867,2026-02-07
V0001455,2026-02-14 15:35:30+00:00,R0003,PhoneUse,330,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9a6253054b6fe3ed,2026-02-14
